,urgency,takeSequence,companyCount,marketCommentary,relevance,sentimentNegative,sentimentPositive,noveltyCount24H,noveltyCount3D,noveltyCount5D,noveltyCount7D,volumeCounts24H,volumeCounts3D,volumeCounts5D,volumeCounts7D,Y,sentimentProportion,takeSequency,sentimentClassPositive,sentimentClassNegative
518,3.0,1.0,1.0,1.0,1.0,0.496322,0.0791162,3.0,3.0,3.0,3.0,4.0,4.0,6.0,6.0,-1.0,0.9213483146067416,1.0,0.0,1.0
519,3.0,1.0,5.0,1.0,0.471405,0.577193,0.147958,0.0,0.0,0.0,0.0,5.0,12.0,46.0,63.0,-1.0,0.09232365145228216,1.0,0.0,1.0
520,3.0,2.0,5.0,1.0,0.471405,0.577193,0.147958,1.0,1.0,1.0,1.0,1.0,13.0,13.0,55.0,-1.0,0.09053916581892167,0.0,0.0,1.0
521,3.0,1.0,1.0,1.0,1.0,0.0303779,0.8517,10.0,10.0,10.0,10.0,13.0,20.0,26.0,61.0,-1.0,0.9465648854961832,1.0,1.0,0.0
522,3.0,1.0,1.0,1.0,1.0,0.493318,0.0799428,1.0,1.0,1.0,1.0,13.0,18.0,28.0,33.0,-1.0,1.0,1.0,0.0,1.0
523,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
524,3.0,1.0,5.0,1.0,0.223607,0.00841701,0.537494,1.0,1.0,1.0,1.0,9.0,9.0,9.0,14.0,-1.0,0.22435897435897437,1.0,1.0,0.0
525,3.0,1.0,2.0,1.0,1.0,0.27658,0.337652,0.0,1.0,1.0,1.0,1.0,10.0,10.0,11.0,-1.0,1.0,1.0,0.0,0.0
526,3.0,1.0,2.0,1.0,1.0,0.013305,0.190214,0.0,0.0,0.0,0.0,0.0,2.0,2.0,24.0,-1.0,1.0,1.0,0.0,0.0
527,3.0,1.0,41.0,1.0,0.0117339,0.00774975,0.547608,2.0,2.0,2.0,2.0,16.0,16.0,18.0,38.0,-1.0,0.045723172628304824,1.0,1.0,0.0
528,1.0,1.0,1.0,1.0,1.0,0.124197,0.256288,0.0,0.0,0.0,0.0,5.0,6.0,22.0,24.0,-1.0,1.0,1.0,0.0,0.0
529,3.0,1.0,1.0,1.0,1.0,0.147989,0.283953,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.42424242424242425,1.0,0.0,0.0
530,3.0,1.0,30.0,1.0,0.116248,0.0916981,0.55644,0.0,0.0,0.0,0.0,3.0,5.0,5.0,6.0,1.0,0.05217391304347826,1.0,1.0,0.0
531,3.0,1.0,4.0,1.0,0.5,0.0849262,0.557978,0.0,0.0,0.0,0.0,10.0,14.0,16.0,16.0,1.0,0.26741573033707866,1.0,1.0,0.0
532,3.0,1.0,4.0,1.0,0.707107,0.630572,0.241946,1.0,1.0,1.0,1.0,3.0,16.0,18.0,18.0,1.0,0.24584717607973422,1.0,0.0,1.0
533,3.0,1.0,1.0,1.0,1.0,0.178874,0.432453,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.9920634920634921,1.0,1.0,0.0
534,1.0,1.0,1.0,1.0,1.0,0.8161,0.0568819,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0
535,3.0,1.0,8.0,1.0,0.0953463,0.428118,0.392625,0.0,0.0,0.0,0.0,3.0,9.0,9.0,23.0,1.0,0.14604810996563575,1.0,0.0,1.0
536,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
537,3.0,1.0,1.0,1.0,1.0,0.0333825,0.845768,0.0,0.0,0.0,0.0,0.0,9.0,10.0,12.0,1.0,0.5147058823529411,1.0,1.0,0.0
538,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
539,3.0,1.0,1.0,1.0,1.0,0.0458103,0.823127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.990632318501171,1.0,1.0,0.0
540,3.0,2.0,4.0,1.0,1.0,0.678114,0.205393,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,0.8616298811544991,0.0,0.0,1.0
541,3.0,1.0,1.0,1.0,1.0,0.044936,0.824768,0.0,0.0,0.0,0.0,3.0,5.0,5.0,6.0,-1.0,0.3118932038834951,1.0,1.0,0.0
542,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
543,3.0,1.0,10.0,1.0,0.0615457,0.00921001,0.525101,0.0,0.0,0.0,0.0,2.0,2.0,7.0,9.0,-1.0,0.16247450713800135,1.0,1.0,0.0
544,3.0,1.0,1.0,1.0,1.0,0.0533805,0.810759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.9912087912087912,1.0,1.0,0.0
545,3.0,1.0,1.0,1.0,1.0,0.158534,0.447601,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,-1.0,0.9905660377358491,1.0,1.0,0.0
546,3.0,1.0,5.0,1.0,1.0,0.24841,0.360966,0.0,0.0,0.0,0.0,5.0,8.0,11.0,12.0,-1.0,0.32653061224489793,1.0,0.0,0.0
547,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
548,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
549,3.0,1.0,1.0,1.0,1.0,0.13434,0.471416,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,-1.0,0.9111111111111111,1.0,1.0,0.0
550,3.0,1.0,3.0,1.0,0.288675,0.232409,0.541157,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.19157088122605365,1.0,1.0,0.0
551,3.0,1.0,3.0,1.0,1.0,0.0631982,0.793174,4.0,4.0,4.0,4.0,5.0,28.0,28.0,33.0,1.0,0.8979591836734694,1.0,1.0,0.0
552,3.0,1.0,6.0,1.0,0.188982,0.640636,0.125181,0.0,0.0,0.0,0.0,16.0,24.0,39.0,39.0,1.0,0.18032786885245902,1.0,0.0,1.0
553,3.0,1.0,5.0,1.0,0.140028,0.751656,0.121755,0.0,0.0,0.0,0.0,3.0,3.0,20.0,43.0,1.0,1.0,1.0,0.0,1.0
554,3.0,1.0,1.0,1.0,1.0,0.262505,0.349121,2.0,2.0,2.0,2.0,3.0,3.0,4.0,18.0,1.0,0.8378378378378378,1.0,0.0,0.0
555,3.0,1.0,1.0,1.0,1.0,0.0518664,0.813112,0.0,1.0,1.0,1.0,8.0,20.0,20.0,37.0,-1.0,1.0,1.0,1.0,0.0
556,3.0,1.0,1.0,1.0,0.298142,0.0118441,0.197912,1.0,1.0,1.0,1.0,1.0,10.0,12.0,12.0,1.0,0.3126491646778043,1.0,0.0,0.0
557,3.0,1.0,2.0,1.0,0.0741249,0.0302379,0.414351,0.0,0.0,0.0,0.0,4.0,13.0,25.0,28.0,1.0,0.1156289707750953,1.0,0.0,0.0
558,3.0,1.0,1.0,1.0,1.0,0.0907199,0.588891,2.0,2.0,2.0,2.0,4.0,4.0,6.0,15.0,1.0,0.9239130434782609,1.0,1.0,0.0
559,3.0,1.0,5.0,1.0,0.205196,0.135162,0.475287,1.0,1.0,1.0,1.0,7.0,8.0,13.0,22.0,1.0,0.1791044776119403,1.0,1.0,0.0
560,3.0,1.0,2.0,1.0,0.324443,0.664642,0.2066,2.0,2.0,2.0,2.0,2.0,11.0,11.0,17.0,1.0,0.14935064935064934,1.0,0.0,1.0
561,3.0,1.0,1.0,1.0,1.0,0.0297386,0.852999,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,-1.0,0.9176470588235294,1.0,1.0,0.0
562,3.0,1.0,3.0,1.0,0.333333,0.0344228,0.840639,1.0,1.0,1.0,1.0,3.0,10.0,19.0,19.0,-1.0,0.8625954198473282,1.0,1.0,0.0
563,3.0,1.0,4.0,1.0,0.133631,0.522019,0.32934,0.0,0.0,0.0,0.0,6.0,9.0,17.0,25.0,-1.0,1.0,1.0,0.0,1.0
564,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
565,3.0,1.0,1.0,1.0,0.129099,0.0164505,0.0599895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.12749615975422426,1.0,0.0,0.0
566,3.0,1.0,1.0,1.0,1.0,0.0908782,0.536088,0.0,0.0,0.0,1.0,3.0,3.0,3.0,4.0,-1.0,0.9889196675900277,1.0,1.0,0.0
567,3.0,1.0,1.0,1.0,1.0,0.051228,0.790273,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,-1.0,0.7875939849624061,1.0,1.0,0.0
568,3.0,1.0,3.0,1.0,0.5,0.174813,0.0956464,2.0,2.0,2.0,2.0,7.0,7.0,10.0,10.0,-1.0,0.7674418604651163,1.0,0.0,0.0
569,3.0,1.0,2.0,1.0,1.0,0.0342921,0.844016,1.0,1.0,1.0,1.0,22.0,23.0,26.0,26.0,-1.0,0.351213282247765,1.0,1.0,0.0
570,3.0,1.0,5.0,1.0,0.0716115,0.0135329,0.491421,1.0,1.0,1.0,1.0,2.0,25.0,25.0,28.0,-1.0,0.11754385964912281,1.0,0.0,0.0
571,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
572,1.0,3.0,1.0,1.0,1.0,0.170136,0.218202,2.0,2.0,2.0,2.0,10.0,10.0,12.0,36.0,-1.0,1.0,0.0,0.0,0.0
573,3.0,1.0,38.0,1.0,0.00910446,0.37439,0.457471,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-1.0,0.05074062401512764,1.0,1.0,0.0
574,1.0,2.0,2.0,1.0,1.0,0.819001,0.055687,0.0,0.0,0.0,0.0,3.0,10.0,10.0,10.0,1.0,1.0,0.0,0.0,1.0
575,3.0,1.0,5.0,1.0,0.639602,0.0441657,0.825599,0.0,0.0,0.0,0.0,1.0,8.0,19.0,19.0,-1.0,0.26834170854271355,1.0,1.0,0.0
576,3.0,1.0,6.0,1.0,0.316228,0.0890141,0.758776,0.0,0.0,0.0,0.0,3.0,11.0,22.0,22.0,-1.0,0.6415584415584416,1.0,1.0,0.0
577,1.0,2.0,1.0,1.0,1.0,0.0861423,0.60885,2.0,2.0,4.0,4.0,4.0,4.0,6.0,17.0,-1.0,1.0,0.0,1.0,0.0
578,3.0,1.0,13.0,1.0,0.138675,0.014826,0.182725,0.0,0.0,0.0,0.0,6.0,6.0,8.0,11.0,-1.0,0.13291139240506328,1.0,0.0,0.0
579,3.0,1.0,1.0,1.0,1.0,0.0947507,0.583259,2.0,5.0,5.0,6.0,6.0,13.0,13.0,15.0,-1.0,0.8888888888888888,1.0,1.0,0.0
580,3.0,1.0,39.0,1.0,0.0183804,0.469629,0.372843,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,1.0,0.04033448106246926,1.0,0.0,1.0
581,3.0,1.0,1.0,1.0,0.866025,0.0146902,0.65017,0.0,1.0,2.0,2.0,0.0,5.0,6.0,6.0,-1.0,0.944794952681388,1.0,1.0,0.0
582,3.0,1.0,3.0,1.0,0.368605,0.148629,0.446731,2.0,2.0,2.0,2.0,3.0,11.0,40.0,56.0,1.0,0.5173913043478261,1.0,1.0,0.0
583,1.0,1.0,1.0,1.0,1.0,0.0827968,0.601301,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0
584,3.0,1.0,5.0,1.0,0.151186,0.296488,0.379512,0.0,0.0,0.0,0.0,9.0,19.0,19.0,55.0,-1.0,0.19029126213592232,1.0,1.0,0.0
585,3.0,2.0,5.0,1.0,1.0,0.138079,0.697277,2.0,2.0,2.0,2.0,27.0,43.0,47.0,56.0,-1.0,0.4232121922626026,0.0,1.0,0.0
586,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
587,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
588,3.0,1.0,3.0,1.0,1.0,0.471939,0.131499,0.0,0.0,0.0,0.0,0.0,0.0,24.0,44.0,-1.0,0.47150259067357514,1.0,0.0,1.0
589,3.0,1.0,2.0,1.0,0.5,0.0096782,0.434169,1.0,1.0,1.0,1.0,3.0,4.0,4.0,34.0,-1.0,0.7166666666666667,1.0,0.0,0.0
590,3.0,1.0,4.0,1.0,1.0,0.677203,0.206084,0.0,0.0,0.0,0.0,3.0,8.0,8.0,8.0,-1.0,0.28285714285714286,1.0,0.0,1.0
591,3.0,1.0,4.0,1.0,1.0,0.244269,0.582072,1.0,1.0,1.0,1.0,5.0,10.0,10.0,10.0,-1.0,0.3598130841121495,1.0,1.0,0.0
592,3.0,1.0,3.0,1.0,0.57735,0.211746,0.399712,1.0,1.0,1.0,1.0,3.0,3.0,5.0,11.0,-1.0,0.7752808988764045,1.0,1.0,0.0
593,3.0,1.0,3.0,1.0,1.0,0.0407946,0.832012,2.0,2.0,2.0,2.0,5.0,5.0,5.0,13.0,-1.0,0.9088983050847458,1.0,1.0,0.0
594,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
595,3.0,1.0,2.0,1.0,1.0,0.0997293,0.477141,2.0,2.0,2.0,2.0,5.0,11.0,11.0,11.0,-1.0,0.911504424778761,1.0,1.0,0.0
596,3.0,1.0,39.0,1.0,0.0273281,0.37063,0.460972,7.0,15.0,15.0,23.0,16.0,25.0,25.0,63.0,1.0,0.05588897224306077,1.0,1.0,0.0
597,3.0,1.0,40.0,1.0,0.0146458,0.645263,0.230377,5.0,20.0,20.0,28.0,22.0,47.0,47.0,56.0,1.0,0.06529736358062538,1.0,0.0,1.0
598,3.0,1.0,4.0,1.0,0.223607,0.650343,0.137827,1.0,1.0,1.0,1.0,2.0,41.0,49.0,50.0,1.0,0.1461038961038961,1.0,0.0,1.0
599,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
600,3.0,1.0,2.0,1.0,0.707107,0.0141581,0.119379,0.0,0.0,0.0,0.0,1.0,1.0,6.0,43.0,1.0,1.0,1.0,0.0,0.0
601,3.0,2.0,4.0,1.0,0.6742,0.499394,0.348263,1.0,1.0,1.0,1.0,2.0,2.0,4.0,41.0,1.0,0.5521023765996343,0.0,0.0,1.0
602,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
603,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
604,3.0,1.0,14.0,1.0,0.111803,0.625863,0.240634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0
605,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
606,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
607,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
608,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
609,3.0,1.0,2.0,1.0,1.0,0.191942,0.41273,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,-1.0,1.0,1.0,1.0,0.0
610,3.0,1.0,1.0,1.0,0.204124,0.662204,0.217508,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,1.0,0.18774703557312253,1.0,0.0,1.0
611,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
612,3.0,1.0,6.0,1.0,1.0,0.0132647,0.190427,0.0,0.0,0.0,0.0,2.0,3.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0
613,3.0,1.0,3.0,1.0,0.204124,0.416207,0.279638,0.0,0.0,0.0,0.0,3.0,4.0,11.0,11.0,1.0,0.23986486486486486,1.0,0.0,1.0
614,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
615,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
616,3.0,1.0,6.0,1.0,1.0,0.00892826,0.531879,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0
617,3.0,1.0,7.0,1.0,0.121268,0.741587,0.0739988,2.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,1.0,0.07984031936127745,1.0,0.0,1.0
618,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
619,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
620,3.0,1.0,5.0,1.0,0.707107,0.42927,0.22811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.4786729857819905,1.0,0.0,1.0
621,3.0,1.0,8.0,1.0,1.0,0.165774,0.665426,3.0,3.0,3.0,3.0,17.0,18.0,18.0,19.0,-1.0,0.29261744966442954,1.0,1.0,0.0
622,3.0,1.0,41.0,1.0,0.0143948,0.809172,0.0597642,4.0,4.0,4.0,4.0,8.0,27.0,27.0,27.0,-1.0,0.12691771269177127,1.0,0.0,1.0
623,3.0,1.0,5.0,1.0,0.288675,0.0494533,0.732878,0.0,2.0,2.0,2.0,0.0,7.0,28.0,28.0,-1.0,0.21341463414634146,1.0,1.0,0.0
624,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
625,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
626,3.0,1.0,6.0,1.0,1.0,0.0132787,0.190353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,-1.0,1.0,1.0,0.0,0.0
627,3.0,1.0,5.0,1.0,0.25,0.682704,0.201921,1.0,1.0,1.0,1.0,3.0,3.0,4.0,5.0,-1.0,0.19218241042345277,1.0,0.0,1.0
628,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
629,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
630,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
631,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
632,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
633,1.0,1.0,1.0,1.0,1.0,0.0523064,0.7569,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.0
634,3.0,1.0,4.0,1.0,0.377964,0.720293,0.0998598,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,-1.0,0.75,1.0,0.0,1.0
635,3.0,1.0,12.0,1.0,0.0657952,0.0302379,0.414351,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,0.11818181818181818,1.0,0.0,0.0
636,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
637,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
638,3.0,1.0,5.0,1.0,1.0,0.0367104,0.838967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,-1.0,0.4352517985611511,1.0,1.0,0.0
639,3.0,1.0,40.0,1.0,0.0148413,0.0110775,0.512139,0.0,0.0,0.0,0.0,5.0,5.0,5.0,7.0,-1.0,0.035546613011401745,1.0,1.0,0.0
640,3.0,1.0,5.0,1.0,0.707107,0.36609,0.246123,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,0.49099099099099097,1.0,0.0,0.0
641,3.0,1.0,6.0,1.0,0.57735,0.0167693,0.0585695,0.0,0.0,0.0,0.0,6.0,11.0,12.0,12.0,-1.0,1.0,1.0,0.0,0.0
642,1.0,1.0,1.0,1.0,1.0,0.00799559,0.542338,1.0,2.0,2.0,2.0,2.0,13.0,14.0,14.0,1.0,1.0,1.0,1.0,0.0
643,3.0,1.0,3.0,1.0,0.0672673,0.242242,0.584127,3.0,3.0,3.0,3.0,6.0,6.0,14.0,20.0,1.0,0.08968609865470852,1.0,1.0,0.0
644,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
645,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
646,3.0,1.0,37.0,1.0,0.0169662,0.242825,0.583496,0.0,0.0,0.0,0.0,11.0,18.0,18.0,21.0,-1.0,0.058444175735590485,1.0,1.0,0.0
647,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
648,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
649,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
650,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
651,3.0,1.0,3.0,1.0,0.150756,0.492533,0.354048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.06064516129032258,1.0,0.0,1.0
652,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
653,3.0,1.0,2.0,1.0,1.0,0.657916,0.109451,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0
654,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
655,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
656,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
657,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
658,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
659,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
660,3.0,1.0,5.0,1.0,0.707107,0.430211,0.229402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.48058252427184467,1.0,0.0,1.0
661,3.0,1.0,5.0,1.0,0.707107,0.016063,0.058466,0.0,0.0,0.0,0.0,9.0,10.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0
662,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
663,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
664,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
665,3.0,1.0,3.0,1.0,0.11547,0.818882,0.0557685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.10143198090692124,1.0,0.0,1.0
666,3.0,1.0,2.0,1.0,0.353553,0.733851,0.0770878,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,-1.0,1.0,1.0,0.0,1.0
667,3.0,1.0,2.0,1.0,0.141421,0.749393,0.0709222,2.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,1.0,0.08854166666666667,1.0,0.0,1.0
668,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
669,3.0,1.0,2.0,1.0,0.196116,0.525058,0.326826,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,-1.0,0.23015873015873015,1.0,0.0,1.0
670,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
671,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
672,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
673,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
674,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
675,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
676,3.0,1.0,41.0,1.0,0.0115424,0.568448,0.288731,5.0,5.0,5.0,5.0,12.0,12.0,12.0,12.0,-1.0,0.03321575543797766,1.0,0.0,1.0
677,3.0,1.0,4.0,1.0,0.19245,0.693332,0.193164,0.0,0.0,0.0,0.0,1.0,8.0,14.0,14.0,-1.0,0.2179176755447942,1.0,0.0,1.0
678,3.0,1.0,2.0,1.0,1.0,0.817518,0.0573595,0.0,0.0,0.0,0.0,3.0,5.0,18.0,18.0,1.0,0.4581497797356828,1.0,0.0,1.0
679,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
680,1.0,3.0,1.0,1.0,1.0,0.199194,0.198624,1.0,1.0,1.0,1.0,16.0,20.0,22.0,35.0,-1.0,1.0,0.0,0.0,0.0
681,3.0,1.0,1.0,1.0,1.0,0.172193,0.216722,2.0,2.0,2.0,2.0,15.0,25.0,30.0,32.0,-1.0,0.9278350515463918,1.0,0.0,0.0
682,3.0,1.0,2.0,1.0,0.353553,0.126122,0.673869,0.0,0.0,0.0,0.0,0.0,6.0,25.0,30.0,-1.0,0.24369747899159663,1.0,1.0,0.0
683,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
684,3.0,1.0,5.0,1.0,0.707107,0.430211,0.229402,0.0,0.0,0.0,0.0,1.0,2.0,5.0,27.0,-1.0,0.48058252427184467,1.0,0.0,1.0
685,3.0,1.0,7.0,1.0,0.707107,0.016063,0.058466,0.0,0.0,0.0,0.0,9.0,11.0,12.0,25.0,-1.0,1.0,1.0,0.0,0.0
686,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
687,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
688,3.0,1.0,1.0,1.0,1.0,0.152658,0.231464,1.0,1.0,1.0,1.0,3.0,3.0,7.0,15.0,-1.0,0.9078947368421053,1.0,0.0,0.0
689,3.0,1.0,1.0,1.0,1.0,0.0384615,0.824607,1.0,2.0,2.0,3.0,2.0,6.0,6.0,16.0,1.0,0.8524590163934426,1.0,1.0,0.0
690,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
691,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
692,3.0,1.0,5.0,1.0,0.227185,0.101613,0.738918,2.0,2.0,2.0,2.0,2.0,2.0,5.0,9.0,-1.0,0.10554089709762533,1.0,1.0,0.0
693,3.0,1.0,39.0,1.0,0.0103462,0.735729,0.134953,2.0,2.0,2.0,2.0,3.0,6.0,6.0,9.0,-1.0,0.04576659038901602,1.0,0.0,1.0
694,3.0,1.0,2.0,1.0,0.141421,0.334962,0.399367,0.0,0.0,0.0,0.0,3.0,10.0,10.0,10.0,-1.0,1.0,1.0,1.0,0.0
695,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
696,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
697,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
698,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
699,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
700,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
701,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
702,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
703,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
704,3.0,1.0,6.0,1.0,0.774597,0.32258,0.282781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.5527426160337553,1.0,0.0,0.0
705,3.0,1.0,7.0,1.0,0.353553,0.0161564,0.0633885,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,-1.0,1.0,1.0,0.0,0.0
706,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
707,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
708,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
709,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
710,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
711,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
712,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
713,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
714,3.0,1.0,1.0,1.0,1.0,0.150969,0.232816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9146341463414634,1.0,0.0,0.0
715,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
716,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
717,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
718,3.0,1.0,5.0,1.0,1.0,0.686136,0.198631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.8949771689497716,1.0,0.0,1.0
